Time;Event;Server id;Customer id;Customers in system
8.7591;SERVICE;3;73;2
8.8188;LEAVE;2;72;1
8.8808;LEAVE;3;73;0
9.2206;ARRIVAL;;74;1
9.2206;SERVICE;0;74;1
9.2266;LEAVE;0;74;0
9.4721;ARRIVAL;;75;1
9.4721;SERVICE;3;75;1
9.5088;ARRIVAL;;76;2
9.5088;SERVICE;2;76;2
9.63;ARRIVAL;;77;3
9.63;SERVICE;0;77;3
9.7372;LEAVE;0;77;2
9.7809;LEAVE;3;75;1
9.7982;ARRIVAL;;78;2
9.7982;SERVICE;0;78;2
9.8133;LEAVE;0;78;1
9.8171;LEAVE;2;76;0
9.9222;ARRIVAL;;79;1
9.9222;SERVICE;1;79;1
10.1013;ARRIVAL;;80;2
10.1013;SERVICE;2;80;2
10.2009;LEAVE;2;80;1
10.2927;ARRIVAL;;81;2
10.2927;SERVICE;0;81;2
10.3008;LEAVE;0;81;1
10.3798;ARRIVAL;;82;2
10.3798;SERVICE;3;82;2
10.4204;LEAVE;1;79;1
10.4317;ARRIVAL;;83;2
10.4317;SERVICE;0;83;2
10.4332;ARRIVAL;;84;3
10.4332;SERVICE;2;84;3
10.4666;LEAVE;2;84;2
10.5219;LEAVE;0;83;1
10.5446;ARRIVAL;;85;2
10.5446;SERVICE;1;85;2
10.5671;ARRIVAL;;86;3
10.5671;SERVICE;0;86;3
10.6027;LEAVE;3;82;2
10.6442;ARRIVAL;;87;3
10.6442;SERVICE;2;87;3
10.6713;LEAVE;2;87;2
10.6959;LEAVE;0;86;1
10.7549;LEAVE;1;85;0
10.901;ARRIVAL;;88;1
10.901;SERVICE;3;88;1
10.9148;ARRIVAL;;89;2
10.9148;SERVICE;0;89;2
10.9854;ARRIVAL;;90;3
10.9854;SERVICE;2;90;3
10.9994;LEAVE;0;89;2
11.0591;LEAVE;3;88;1
11.1213;ARRIVAL;;91;2
11.1213;SERVICE;0;91;2
11.2082;LEAVE;2;90;1
11.2248;ARRIVAL;;92;2
11.2248;SERVICE;2;92;2
11.2825;ARRIVAL;;93;3
11.2825;SERVICE;1;93;3
11.3676;LEAVE;0;91;2
11.3845;ARRIVAL;;94;3
11.3845;SERVICE;0;94;3
11.4561;LEAVE;0;94;2
11.4752;LEAVE;1;93;1
11.4976;LEAVE;2;92;0
11.5235;ARRIVAL;;95;1
11.5235;SERVICE;3;95;1
11.5513;ARRIVAL;;96;2
11.5513;SERVICE;2;96;2
11.6396;LEAVE;3;95;1
11.7773;LEAVE;2;96;0
11.8945;ARRIVAL;;97;1
11.8945;SERVICE;0;97;1
11.9257;ARRIVAL;;98;2
11.9257;SERVICE;1;98;2
11.9755;LEAVE;1;98;1
12.0178;ARRIVAL;;99;2
12.0178;SERVICE;2;99;2
12.0221;LEAVE;2;99;1
12.0518;ARRIVAL;;100;2
12.0518;SERVICE;3;100;2
12.0576;ARRIVAL;;101;3
12.0576;SERVICE;2;101;3
12.1311;LEAVE;3;100;2
12.1465;LEAVE;2;101;1
12.2059;ARRIVAL;;102;2
12.2059;SERVICE;3;102;2
12.237;ARRIVAL;;103;3
12.237;SERVICE;1;103;3
12.2535;LEAVE;3;102;2
12.2593;LEAVE;0;97;1
12.4437;ARRIVAL;;104;2
12.4437;SERVICE;2;104;2
12.4541;ARRIVAL;;105;3
12.4541;SERVICE;3;105;3
12.6266;LEAVE;1;103;2
12.6572;ARRIVAL;;106;3
12.6572;SERVICE;0;106;3
12.6707;LEAVE;2;104;2
12.7431;ARRIVAL;;107;3
12.7431;SERVICE;2;107;3
12.7517;LEAVE;3;105;2
12.823;ARRIVAL;;108;3
12.823;SERVICE;3;108;3
12.8253;LEAVE;3;108;2
12.9096;LEAVE;0;106;1
12.9908;LEAVE;2;107;0
13.0266;ARRIVAL;;109;1
13.0266;SERVICE;3;109;1
13.0267;LEAVE;3;109;0
13.0588;ARRIVAL;;110;1
13.0588;SERVICE;2;110;1
13.0739;ARRIVAL;;111;2
13.0739;SERVICE;3;111;2
13.2015;LEAVE;3;111;1
13.2199;ARRIVAL;;112;2
13.2199;SERVICE;1;112;2
13.3456;LEAVE;2;110;1
13.442;ARRIVAL;;113;2
13.442;SERVICE;3;113;2
13.559;ARRIVAL;;114;3
13.559;SERVICE;2;114;3
13.6303;LEAVE;1;112;2
13.6554;ARRIVAL;;115;3
13.6554;SERVICE;0;115;3
13.6555;ARRIVAL;;116;4
13.6555;SERVICE;1;116;4
13.6901;ARRIVAL;;117;5
13.7833;ARRIVAL;;118;6
13.79;LEAVE;1;116;5
13.7901;SERVICE;1;117;5
13.8006;ARRIVAL;;119;6
13.8056;LEAVE;0;115;5
13.8057;SERVICE;0;118;5
13.8411;LEAVE;2;114;4
13.8412;SERVICE;2;119;4
13.8562;ARRIVAL;;120;5
13.8598;ARRIVAL;;121;6
13.8765;LEAVE;3;113;5
13.8766;SERVICE;3;120;5
13.9623;LEAVE;2;119;4
13.9624;SERVICE;2;121;4
13.9743;ARRIVAL;;122;5
13.9914;LEAVE;0;118;4
13.9915;SERVICE;0;122;4
14.0107;LEAVE;0;122;3
14.0179;LEAVE;2;121;2
14.1042;LEAVE;3;120;1
14.166;LEAVE;1;117;0
14.751;ARRIVAL;;123;1
14.751;SERVICE;1;123;1
14.8355;LEAVE;1;123;0
14.9252;ARRIVAL;;124;1
14.9252;SERVICE;3;124;1
14.944;ARRIVAL;;125;2
14.944;SERVICE;1;125;2
15.0375;ARRIVAL;;126;3
15.0375;SERVICE;0;126;3
15.0413;LEAVE;1;125;2
15.2113;LEAVE;0;126;1
15.3436;ARRIVAL;;127;2
15.3436;SERVICE;2;127;2
15.3504;ARRIVAL;;128;3
15.3504;SERVICE;1;128;3
15.3987;LEAVE;3;124;2
15.5245;LEAVE;2;127;1
15.558;ARRIVAL;;129;2
15.558;SERVICE;3;129;2
15.5695;ARRIVAL;;130;3
15.5695;SERVICE;2;130;3
15.7569;LEAVE;1;128;2
15.7576;LEAVE;2;130;1
15.9333;ARRIVAL;;131;2
15.9333;SERVICE;0;131;2
15.9466;LEAVE;3;129;1
15.9743;ARRIVAL;;132;2
15.9743;SERVICE;1;132;2
16.0383;LEAVE;1;132;1
16.1285;LEAVE;0;131;0
16.139;ARRIVAL;;133;1
16.139;SERVICE;0;133;1
16.1599;LEAVE;0;133;0
16.3536;ARRIVAL;;134;1
16.3536;SERVICE;3;134;1
16.3938;ARRIVAL;;135;2
16.3938;SERVICE;0;135;2
16.6059;LEAVE;0;135;1
16.7431;ARRIVAL;;136;2
16.7431;SERVICE;2;136;2
16.7924;LEAVE;3;134;1
16.8999;LEAVE;2;136;0
16.9133;ARRIVAL;;137;1
16.9133;SERVICE;2;137;1
16.9325;ARRIVAL;;138;2
16.9325;SERVICE;0;138;2
16.9824;LEAVE;0;138;1
16.9952;LEAVE;2;137;0
17.0111;ARRIVAL;;139;1
17.0111;SERVICE;2;139;1
17.0491;LEAVE;2;139;0
17.2387;ARRIVAL;;140;1
17.2387;SERVICE;2;140;1
17.3361;LEAVE;2;140;0
17.3689;ARRIVAL;;141;1
17.3689;SERVICE;3;141;1
17.4224;ARRIVAL;;142;2
17.4224;SERVICE;1;142;2
17.458;ARRIVAL;;143;3
17.458;SERVICE;0;143;3
17.4772;LEAVE;0;143;2
17.5977;LEAVE;3;141;1
17.6743;LEAVE;1;142;0
17.705;ARRIVAL;;144;1
17.705;SERVICE;0;144;1
17.7994;ARRIVAL;;145;2
17.7994;SERVICE;2;145;2
17.8009;ARRIVAL;;146;3
17.8009;SERVICE;3;146;3
17.8931;LEAVE;3;146;2
17.9184;ARRIVAL;;147;3
17.9184;SERVICE;3;147;3
17.9661;LEAVE;2;145;2
18.0218;LEAVE;0;144;1
18.1343;ARRIVAL;;148;2
18.1343;SERVICE;1;148;2
18.1854;LEAVE;1;148;1
18.1906;LEAVE;3;147;0
18.2423;ARRIVAL;;149;1
18.2423;SERVICE;3;149;1
18.4031;ARRIVAL;;150;2
18.4031;SERVICE;1;150;2
18.5171;ARRIVAL;;151;3
18.5171;SERVICE;2;151;3
18.5522;ARRIVAL;;152;4
18.5522;SERVICE;0;152;4
18.5796;LEAVE;0;152;3
18.5938;ARRIVAL;;153;4
18.5938;SERVICE;0;153;4
18.6397;LEAVE;0;153;3
18.7238;ARRIVAL;;154;4
18.7238;SERVICE;0;154;4
18.7264;LEAVE;2;151;3
18.7685;ARRIVAL;;155;4
18.7685;SERVICE;2;155;4
18.7714;ARRIVAL;;156;5
18.7764;LEAVE;2;155;4
18.7765;SERVICE;2;156;4
18.811;LEAVE;1;150;3
18.8772;LEAVE;2;156;2
19.0231;ARRIVAL;;157;3
19.0231;SERVICE;2;157;3
19.1432;ARRIVAL;;158;4
19.1432;SERVICE;1;158;4
19.1924;LEAVE;0;154;3
19.2366;ARRIVAL;;159;4
19.2366;SERVICE;0;159;4
19.2374;LEAVE;1;158;3
19.3364;LEAVE;2;157;2
19.4069;LEAVE;0;159;1
19.4669;LEAVE;3;149;0
19.6687;ARRIVAL;;160;1
19.6687;SERVICE;3;160;1
19.7726;LEAVE;3;160;0
19.7913;ARRIVAL;;161;1
19.7913;SERVICE;0;161;1
19.8285;LEAVE;0;161;0
19.834;ARRIVAL;;162;1
19.834;SERVICE;1;162;1
19.9675;ARRIVAL;;163;2
19.9675;SERVICE;0;163;2
20.0555;LEAVE;1;162;1
20.0609;LEAVE;0;163;0
20.371;ARRIVAL;;164;1
20.371;SERVICE;1;164;1
20.56;LEAVE;1;164;0
20.6004;ARRIVAL;;165;1
20.6004;SERVICE;2;165;1
20.6169;ARRIVAL;;166;2
20.6169;SERVICE;0;166;2
20.6302;ARRIVAL;;167;3
20.6302;SERVICE;3;167;3
20.6576;LEAVE;0;166;2
20.659;LEAVE;3;167;1
20.7031;ARRIVAL;;168;2
20.7031;SERVICE;1;168;2
20.8497;LEAVE;2;165;1
21.1038;LEAVE;1;168;0
21.226;ARRIVAL;;169;1
21.226;SERVICE;0;169;1
21.277;ARRIVAL;;170;2
21.277;SERVICE;1;170;2
21.2836;LEAVE;0;169;1
21.3253;ARRIVAL;;171;2
21.3253;SERVICE;2;171;2
21.3474;ARRIVAL;;172;3
21.3474;SERVICE;3;172;3
21.3631;LEAVE;1;170;2
21.3851;ARRIVAL;;173;3
21.3851;SERVICE;0;173;3
21.4395;LEAVE;0;173;2
21.4876;LEAVE;3;172;1
21.5852;ARRIVAL;;174;2
21.5852;SERVICE;0;174;2
21.6405;ARRIVAL;;175;3
21.6405;SERVICE;3;175;3
21.6572;LEAVE;2;171;2
21.6588;LEAVE;3;175;1
21.8261;ARRIVAL;;176;2
21.8261;SERVICE;1;176;2
21.8484;ARRIVAL;;177;3
21.8484;SERVICE;3;177;3
21.85;LEAVE;0;174;2
21.8977;ARRIVAL;;178;3
21.8977;SERVICE;0;178;3
21.911;LEAVE;3;177;2
21.9512;LEAVE;0;178;1
22.009;LEAVE;1;176;0
22.0868;ARRIVAL;;179;1
22.0868;SERVICE;3;179;1
22.1988;LEAVE;3;179;0
22.2549;ARRIVAL;;180;1
22.2549;SERVICE;1;180;1
22.6672;LEAVE;1;180;0
22.9999;ARRIVAL;;181;1
22.9999;SERVICE;0;181;1
23.1912;ARRIVAL;;182;2
23.1912;SERVICE;1;182;2
23.2952;LEAVE;1;182;1
23.3231;LEAVE;0;181;0
23.5726;ARRIVAL;;183;1
23.5726;SERVICE;0;183;1
23.6086;LEAVE;0;183;0
23.7021;ARRIVAL;;184;1
23.7021;SERVICE;1;184;1
23.7314;ARRIVAL;;185;2
23.7314;SERVICE;3;185;2
23.7959;LEAVE;1;184;1
23.7971;LEAVE;3;185;0
23.9071;ARRIVAL;;186;1
23.9071;SERVICE;0;186;1
24.0294;LEAVE;0;186;0
24.0979;ARRIVAL;;187;1
24.0979;SERVICE;1;187;1
24.2007;ARRIVAL;;188;2
24.2007;SERVICE;2;188;2
24.2056;LEAVE;1;187;1
24.2409;ARRIVAL;;189;2
24.2409;SERVICE;0;189;2
24.2709;ARRIVAL;;190;3
24.2709;SERVICE;1;190;3
24.2769;ARRIVAL;;191;4
24.2769;SERVICE;3;191;4
24.3085;LEAVE;3;191;3
24.3128;LEAVE;1;190;2
24.3309;LEAVE;0;189;1
24.479;ARRIVAL;;192;2
24.479;SERVICE;0;192;2
24.4971;LEAVE;2;188;1
24.5037;ARRIVAL;;193;2
24.5037;SERVICE;2;193;2
24.6142;LEAVE;0;192;1
24.6677;ARRIVAL;;194;2
24.6677;SERVICE;0;194;2
24.6866;LEAVE;0;194;1
24.6986;ARRIVAL;;195;2
24.6986;SERVICE;1;195;2
24.7076;ARRIVAL;;196;3
24.7076;SERVICE;0;196;3
24.7202;LEAVE;1;195;2
24.7953;LEAVE;0;196;1
25.0698;LEAVE;2;193;0
25.1482;ARRIVAL;;197;1
25.1482;SERVICE;0;197;1
25.2061;LEAVE;0;197;0
25.4551;ARRIVAL;;198;1
25.4551;SERVICE;0;198;1
25.7982;LEAVE;0;198;0
25.9213;ARRIVAL;;199;1
25.9213;SERVICE;2;199;1
25.9272;LEAVE;2;199;0
26.2354;ARRIVAL;;200;1
26.2354;SERVICE;2;200;1
26.2987;ARRIVAL;;201;2
26.2987;SERVICE;0;201;2
26.3246;LEAVE;2;200;1
26.3529;ARRIVAL;;202;2
26.3529;SERVICE;2;202;2
26.3723;ARRIVAL;;203;3
26.3723;SERVICE;1;203;3
26.3801;LEAVE;2;202;2
26.4414;LEAVE;1;203;1
26.5454;LEAVE;0;201;0
26.5687;ARRIVAL;;204;1
26.5687;SERVICE;0;204;1
26.6397;ARRIVAL;;205;2
26.6397;SERVICE;1;205;2
26.7322;LEAVE;0;204;1
26.844;ARRIVAL;;206;2
26.844;SERVICE;3;206;2
26.8479;ARRIVAL;;207;3
26.8479;SERVICE;0;207;3
26.8798;LEAVE;0;207;2
26.9151;LEAVE;1;205;1
27.4212;LEAVE;3;206;0
27.448;ARRIVAL;;208;1
27.448;SERVICE;3;208;1
27.4523;ARRIVAL;;209;2
27.4523;SERVICE;1;209;2
27.4708;LEAVE;1;209;1
27.6185;ARRIVAL;;210;2
27.6185;SERVICE;2;210;2
27.6339;LEAVE;2;210;1
27.6347;LEAVE;3;208;0
27.777;ARRIVAL;;211;1
27.777;SERVICE;0;211;1
28.0103;ARRIVAL;;212;2
28.0103;SERVICE;2;212;2
28.0148;ARRIVAL;;213;3
28.0148;SERVICE;1;213;3
28.0721;LEAVE;0;211;2
28.1184;LEAVE;2;212;1
28.1911;ARRIVAL;;214;2
28.1911;SERVICE;0;214;2
28.2006;LEAVE;1;213;1
28.221;LEAVE;0;214;0
28.2598;ARRIVAL;;215;1
28.2598;SERVICE;3;215;1
28.2694;LEAVE;3;215;0
29.0579;ARRIVAL;;216;1
29.0579;SERVICE;1;216;1
29.1432;LEAVE;1;216;0
29.3572;ARRIVAL;;217;1
29.3572;SERVICE;3;217;1
29.4441;LEAVE;3;217;0
29.5982;ARRIVAL;;218;1
29.5982;SERVICE;3;218;1
29.6956;ARRIVAL;;219;2
29.6956;SERVICE;2;219;2
29.7841;ARRIVAL;;220;3
29.7841;SERVICE;0;220;3
29.8449;ARRIVAL;;221;4
29.8449;SERVICE;1;221;4
29.8627;LEAVE;0;220;3
29.9227;LEAVE;1;221;2
30.0286;ARRIVAL;;222;3
30.0286;SERVICE;0;222;3
30.0539;LEAVE;2;219;2
30.1094;LEAVE;0;222;1
30.1822;LEAVE;3;218;0
30.2766;ARRIVAL;;223;1
30.2766;SERVICE;0;223;1
30.2999;ARRIVAL;;224;2
30.2999;SERVICE;2;224;2
30.3618;LEAVE;0;223;1
30.4607;LEAVE;2;224;0
30.4879;ARRIVAL;;225;1
30.4879;SERVICE;3;225;1
30.7299;ARRIVAL;;226;2
30.7299;SERVICE;1;226;2
30.9544;LEAVE;3;225;1
31.0706;ARRIVAL;;227;2
31.0706;SERVICE;0;227;2
31.1467;LEAVE;1;226;1
31.1838;ARRIVAL;;228;2
31.1838;SERVICE;2;228;2
31.2725;ARRIVAL;;229;3
31.2725;SERVICE;3;229;3
31.3243;LEAVE;3;229;2
31.4507;LEAVE;0;227;1
31.4726;ARRIVAL;;230;2
31.4726;SERVICE;0;230;2
31.4933;LEAVE;2;228;1
31.4965;ARRIVAL;;231;2
31.4965;SERVICE;1;231;2
31.5648;LEAVE;1;231;1
31.6558;LEAVE;0;230;0
31.7806;ARRIVAL;;232;1
31.7806;SERVICE;2;232;1
31.7968;ARRIVAL;;233;2
31.7968;SERVICE;1;233;2
31.8434;ARRIVAL;;234;3
31.8434;SERVICE;3;234;3
31.8892;LEAVE;3;234;2
31.9936;LEAVE;1;233;1
32.1129;LEAVE;2;232;0
32.1976;ARRIVAL;;235;1
32.1976;SERVICE;3;235;1
32.2182;ARRIVAL;;236;2
32.2182;SERVICE;2;236;2
32.2286;LEAVE;2;236;1
32.2448;ARRIVAL;;237;2
32.2448;SERVICE;1;237;2
32.2596;ARRIVAL;;238;3
32.2596;SERVICE;0;238;3
32.2834;LEAVE;1;237;2
32.3468;LEAVE;0;238;1
32.3567;LEAVE;3;235;0
32.4442;ARRIVAL;;239;1
32.4442;SERVICE;3;239;1
32.5801;LEAVE;3;239;0
32.5844;ARRIVAL;;240;1
32.5844;SERVICE;1;240;1
32.7367;LEAVE;1;240;0
32.7892;ARRIVAL;;241;1
32.7892;SERVICE;2;241;1
32.8354;ARRIVAL;;242;2
32.8354;SERVICE;1;242;2
32.9964;LEAVE;2;241;1
33.2654;LEAVE;1;242;0
33.3525;ARRIVAL;;243;1
33.3525;SERVICE;3;243;1
33.3924;ARRIVAL;;244;2
33.3924;SERVICE;1;244;2
33.3934;ARRIVAL;;245;3
33.3934;SERVICE;0;245;3
33.4222;ARRIVAL;;246;4
33.4222;SERVICE;2;246;4
33.4458;LEAVE;1;244;3
33.4578;LEAVE;3;243;2
33.4938;LEAVE;2;246;1
33.5271;ARRIVAL;;247;2
33.5271;SERVICE;1;247;2
33.6018;ARRIVAL;;248;3
33.6018;SERVICE;3;248;3
33.8119;LEAVE;1;247;2
33.8257;LEAVE;0;245;1
33.8288;LEAVE;3;248;0
33.8447;ARRIVAL;;249;1
33.8447;SERVICE;2;249;1
33.9207;ARRIVAL;;250;2
33.9207;SERVICE;0;250;2
33.9973;ARRIVAL;;251;3
33.9973;SERVICE;3;251;3
33.9997;ARRIVAL;;252;4
33.9997;SERVICE;1;252;4
34.0288;LEAVE;2;249;3
34.2944;ARRIVAL;;253;4
34.2944;SERVICE;2;253;4
34.3239;ARRIVAL;;254;5
34.3466;LEAVE;2;253;4
34.3467;SERVICE;2;254;4
34.3764;LEAVE;2;254;3
34.4423;ARRIVAL;;255;4
34.4423;SERVICE;2;255;4
34.4485;ARRIVAL;;256;5
34.491;LEAVE;0;250;4
34.4911;SERVICE;0;256;4
34.493;LEAVE;0;256;3
34.5749;LEAVE;3;251;2
34.6217;LEAVE;1;252;1
34.6877;LEAVE;2;255;0
34.7976;ARRIVAL;;257;1
34.7976;SERVICE;1;257;1
34.8395;ARRIVAL;;258;2
34.8395;SERVICE;3;258;2
35.006;ARRIVAL;;259;3
35.006;SERVICE;0;259;3
35.0988;LEAVE;1;257;2
35.1012;LEAVE;0;259;1
35.2323;LEAVE;3;258;0
35.2677;ARRIVAL;;260;1
35.2677;SERVICE;1;260;1
35.4525;ARRIVAL;;261;2
35.4525;SERVICE;0;261;2
35.6416;LEAVE;1;260;1
35.6676;ARRIVAL;;262;2
35.6676;SERVICE;1;262;2
35.6991;LEAVE;0;261;1
36.1447;LEAVE;1;262;0
36.3215;ARRIVAL;;263;1
36.3215;SERVICE;2;263;1
36.4937;LEAVE;2;263;0
36.5387;ARRIVAL;;264;1
36.5387;SERVICE;0;264;1
36.5918;ARRIVAL;;265;2
36.5918;SERVICE;3;265;2
36.6171;ARRIVAL;;266;3
36.6171;SERVICE;2;266;3
36.6293;LEAVE;2;266;2
36.6955;ARRIVAL;;267;3
36.6955;SERVICE;2;267;3
36.7403;LEAVE;0;264;2
36.8349;LEAVE;3;265;1
36.8852;LEAVE;2;267;0
36.9525;ARRIVAL;;268;1
36.9525;SERVICE;3;268;1
36.97;LEAVE;3;268;0
37.0426;ARRIVAL;;269;1
37.0426;SERVICE;2;269;1
