Total Customers;Serviced Customers;Not Serviced Customers;Service Mean Time;Service Rate;Arrival Rate;Servers Number;Time Limit;Delay probability;System load;Average Customers;Mean Service Time;Average Time In System
320;317;3;0.1614;5.850534482254364;7.742538823189303;4;40;0.04391298489536857;0.33084749977432404;0.02171179403104751;0.17092455450577462;0.002804221525634404
198;198;0;0.1817;5.904995244268337;3.965782811213527;2;50;0.14444302626086722;0.3357989843482855;0.07302581653989185;0.16934814654942298;0.018413972730278186
98;96;2;0.5999;1.481009662666156;1.4997102079650235;2;60;0.25393834388889147;0.5063134447297266;0.2604332572373951;0.6752150409334746;0.17365572085475126
202;202;0;0.4544;2.2352520956309965;2.9471477110214237;2;70;0.3437694563463777;0.6592428023626266;0.665070441181509;0.44737683143417734;0.22566579839020307
536;251;285;0.6209;1.6313804977282442;6.867001869680257;2;80;;2.104659789436861;;0.6129777825544291;
195;194;1;0.1726;5.629275534378806;1.937003564970829;5;90;3.059725406212355e-05;0.0688189289417889;2.2612897948217743e-06;0.17764275240976468;1.1674164341849464e-06
436;436;0;0.1456;6.938503449382787;4.062594048886741;2;100;0.11707212404686514;0.29275722628977924;0.048461025811564105;0.1441232979554049;0.011928591739271542
17;17;0;0.2088;3.618325707885966;2.1853854136409794;2;10;0.12287539296508168;0.3019884872273988;0.053160948437086755;0.2763709186877644;0.024325662697875117
83;83;0;0.1066;9.531422159094154;4.5650860288848705;2;20;0.08469903553072425;0.23947559727638412;0.02667021866729646;0.10491613772933943;0.005842216006126677
192;188;4;0.2124;4.352548852026085;6.451132481743198;5;30;0.017843315948640363;0.2964301011229425;0.007517797392222334;0.22975043681233034;0.0011653453736220445
173;172;1;0.1124;7.793649713702462;4.580077899702806;4;40;0.003205218951502925;0.14691697946246893;0.0005519991320117411;0.12830959008099155;0.00012052177803516388
78;78;0;0.1552;6.11865403643119;1.55078332881096;5;50;7.125279392896435e-06;0.05069034201239073;3.804689505902766e-07;0.16343463677565062;2.4533985084943845e-07
77;74;3;0.5886;1.571453861345777;1.2771892983872555;5;60;0.001555689386507388;0.16254874925738944;0.0003019583095559699;0.6363533951570237;0.00023642408367910813
419;412;7;0.7616;1.365244249858254;6.132613561487524;5;70;0.18805139487559233;0.8983906816856018;1.6626784200192004;0.7324696662182058;0.2711206899552141
527;522;5;0.3752;2.675527423002756;6.3767292780819425;4;80;0.15269034635025583;0.5958385273178504;0.2251050564053607;0.37375808276249906;0.03530102135260634
127;127;0;0.1286;7.647538890603914;1.4508502151986868;5;90;1.760869810930618e-06;0.03794293133915964;6.944760816147932e-08;0.13076102185353275;4.786683520736068e-08
923;919;4;0.1278;7.493853709742961;9.268022789006329;2;100;0.32090935093746603;0.6183749475224425;0.5199928614673078;0.13344269033432998;0.056106126765691614
26;26;0;0.2407;3.623622066508692;2.294152498281181;5;10;0.0005142298015756845;0.12662206246533675;7.455287712035867e-05;0.27596696941507637;3.2496914296767536e-05
144;141;3;0.2267;4.311110744122294;6.508605465080139;2;20;0.39372539468763856;0.7548641001572365;1.2124261112328902;0.23195878263238437;0.18628047401824838
53;53;0;0.2814;3.5476324148100256;1.5042404497374093;4;30;0.0009829423100877288;0.1060031222131254;0.00011654957239070021;0.28187813253294725;7.748067964203855e-05
162;159;3;0.4258;2.5085674236922997;4.074343368400924;3;40;0.18075177398212716;0.5413904538928699;0.21337821200796814;0.3986338938134356;0.05237119032795551
79;77;2;1.0595;1.0033855341532079;1.6645050442688054;2;50;0.4292618260028412;0.8294444097569831;2.0875822445503753;0.9966258890147693;1.2541759796633252
224;223;1;0.309;3.434712213341649;3.9328183230109963;3;60;0.10079563100886228;0.38167373554951955;0.0622180347593895;0.2911452074836555;0.015820215847589646
670;665;5;0.1945;5.248092540254978;9.668750628205139;3;70;0.21364013666617432;0.6141120514448464;0.339992433270483;0.19054542051794976;0.0351640502836712
321;320;1;0.2061;5.0397772287160345;3.660163479571607;5;80;0.0009491893673843167;0.1452510027116454;0.00016129964213259309;0.19842146877090563;4.40689720644587e-05
645;645;0;0.2898;3.3857358111979687;7.175605544109101;5;90;0.05682046767185365;0.4238727381136197;0.041804387339883974;0.2953567719881168;0.005825903762812573
1001;517;484;0.9408;1.00870430755729;9.244080362279485;5;100;;1.8328622754997927;;0.9913708036219568;
26;26;0;0.1228;7.455829594132222;3.439806624139975;4;10;0.0013397823118865254;0.11533949980720863;0.0001746769768401112;0.13412323704219384;5.078104554315874e-05
192;39;153;0.9106;1.1418377448842978;9.147161031201186;2;20;;4.005455710403086;;0.8757811733586806;
129;127;2;0.118;8.356142017860662;4.839440525519009;2;30;0.11508155487007825;0.28957385568454;0.04690791552162098;0.1196724514569727;0.009692838515995669
121;120;1;0.3547;2.7513208646260354;3.267945640597114;4;40;0.03236820515686969;0.2969433411614551;0.013671050356821365;0.36346178770243937;0.004183377528373884
291;288;3;0.1946;5.298631412131935;5.749059913856574;3;50;0.09077080034546091;0.3616694869983044;0.0514295151597761;0.18872797940056077;0.008945726071808536
453;453;0;0.0957;9.718347386022046;7.151091393905764;3;60;0.038750556287594135;0.24527803304607185;0.012593591603041802;0.10289815338750966;0.0017610726684005457
353;353;0;0.2742;3.7292519063749463;5.219832581206453;4;70;0.051036737591094596;0.34992491203687814;0.02747225088746384;0.2681502953154106;0.005263052111359904
279;278;1;0.1953;4.6358914863869884;3.573013869722886;3;80;0.04322170350742246;0.25690951281717317;0.014943088335469718;0.215708241432406;0.004182208320570742
148;148;0;0.1068;8.250994310162174;1.7148411315181749;4;90;6.660140754445826e-05;0.05195862059334245;3.6501753412397315e-06;0.12119751419151627;2.1285793034414658e-06
1005;1001;4;0.122;8.231585553941867;9.989500137495014;5;100;0.008315867749727637;0.24271144537181738;0.002665240704777665;0.12148327845795505;0.00026680421123113435
15;15;0;0.4101;2.1720579894591596;1.8861431842506031;5;10;0.0020720856532439997;0.17367337275560044;0.00043550103817596177;0.4603928646716283;0.00023089500405505735
167;165;2;0.1292;7.179459572714987;8.372611453365826;2;20;0.30047322739841054;0.5830948254925291;0.42024996284116295;0.13928624987323937;0.05019341518257373
75;73;2;0.6025;1.6535619328430986;2.5668455920032494;4;30;0.06631504020024385;0.3880782359917222;0.042056722500039466;0.6047550927110553;0.016384593849767582
164;164;0;0.2055;4.462190132805598;4.831953700636385;5;40;0.00524903140111585;0.21657318746291512;0.0014510601927844775;0.22410519727702657;0.00030030506968503607
276;275;1;0.1824;5.979469099259235;5.520518280372158;3;50;0.06493439861153667;0.30774851907036727;0.028867348875280543;0.16723892763721862;0.005229101220064159
385;384;1;0.1039;9.932742195755182;6.622149218911634;2;60;0.1428675334767448;0.3333494964634061;0.0714389625340281;0.1006771322855189;0.010787881724261305
461;460;1;0.1961;5.1097991643182255;6.699427303330095;3;70;0.12899971313913872;0.437031351454558;0.10014219995395968;0.19570240783297496;0.014947874709257883
390;390;0;0.1056;9.221517091721111;4.4056316520740735;3;80;0.013048117452533998;0.1592518746555401;0.0024715335097421306;0.1084420264099255;0.0005609941331746578
898;898;0;0.116;8.661715012750058;9.947473286189553;3;90;0.10137140993296576;0.38281384504673177;0.06287629575421276;0.11545057745815909;0.006320830822587507
999;283;716;0.6903;1.4516609428267229;9.865913960281572;2;100;;3.398146794894934;;0.6888660915907584;
14;14;0;0.3588;3.0181824631204455;1.4654206186098588;5;10;0.00015315647352216188;0.09710616482045199;1.6471967336231433e-05;0.33132523040575806;1.1240436450155333e-05
20;20;0;0.1543;5.683556576245059;1.2402728787131252;3;20;0.0014971007943714763;0.07274042007997589;0.00011744256197821042;0.17594616796454368;9.469090552078004e-05
110;109;1;0.2746;4.054999269374955;3.4653757901460995;2;30;0.20372261080242268;0.4272967218906872;0.15199843810614982;0.2466091689713527;0.04386203612848048
130;130;0;0.1335;7.654744932996106;3.4980507563160113;2;40;0.0783361186317337;0.2284890474428164;0.023199858754053972;0.13063792572492613;0.006632224736066155
381;378;3;0.1263;8.294762268092967;6.968181361190546;2;50;0.1990298748723374;0.42003502547593735;0.14414580575504446;0.12055800608615973;0.020686287896848954
89;84;5;0.7453;1.310831625090643;1.5088990029592386;3;60;0.10181930265270688;0.3837001829162967;0.06339136240072474;0.7628744843036959;0.04201166696803576
674;674;0;0.1024;9.66377433727406;9.501232963441396;4;70;0.01823194543734399;0.24579508564252875;0.0059417838638981075;0.1034792375214008;0.0006253697690353192
584;270;314;0.8538;1.186327686591334;7.085794888717283;3;80;;1.9909605552231082;;0.8429374204974447;
712;711;1;0.1017;9.549693818834449;8.308447705741699;5;90;0.0020891446793946038;0.1740044835648093;0.0004400998961823659;0.10471539915004847;5.297017105592746e-05
245;245;0;0.2568;3.9047749735779136;2.337731396950929;3;100;0.023369144503830545;0.19956176841341208;0.005826293172240245;0.25609670384762484;0.0024922851187434963
38;38;0;0.1295;7.690201018763215;3.0444988931668435;5;10;5.922382813535717e-05;0.0791786556876371;5.0924787152224596e-06;0.13003561253602003;1.6726820714739486e-06
25;25;0;0.1081;7.989646482578724;1.0414419308972418;3;20;0.00033849930060558895;0.04344964587056872;1.5375745432799168e-05;0.12516198334688292;1.476390087304472e-05
275;270;5;0.3491;2.5958476212510515;8.889970362143604;5;30;0.1465634281266667;0.6849377667136827;0.31862539059625233;0.3852306244070122;0.03584099582075811
194;191;3;0.3718;2.507112277066228;4.726399812756226;2;40;0.47773741054784485;0.9425983542880981;7.844975372733716;0.39886526389244115;1.6598205153022965
271;271;0;0.2438;4.096365231003627;5.648731513244189;5;50;0.013646610567749955;0.2757923766411925;0.0051968952551496245;0.24411885747672837;0.0009200110224684648
72;72;0;0.1237;7.960840134299129;1.0981696373715604;4;60;1.3612735761691998e-05;0.034486612557389426;4.862254114394613e-07;0.12561488274227728;4.42759838637707e-07
616;615;1;0.1002;9.789020508023414;9.551837956315286;4;70;0.01780151148414304;0.2439426382978326;0.005743674881168174;0.10215526662553888;0.0006013161977240925
627;626;1;0.1225;7.9317207707044695;7.671719266058883;5;80;0.003280601633087565;0.1934440076204928;0.0007868179435857307;0.1260760469144936;0.00010256083627391842
546;546;0;0.1251;8.013526471250735;5.5630839322066405;3;90;0.033699110419220225;0.23140390405999645;0.010145908566994832;0.12478900563785397;0.0018237921071542018
422;421;1;0.1601;6.222007364124284;4.092514939503727;4;100;0.004764887703023419;0.16443708195770224;0.0009377202037365259;0.1607198354932749;0.0002291305511642768
40;40;0;0.1307;9.489289802878117;3.7063181226979482;2;10;0.05998590510269085;0.1952895421938645;0.014557558972858894;0.10538196438016872;0.003927768337991985
71;69;2;0.368;3.005739068765641;4.070025663825827;3;20;0.13630067240599875;0.45136160865501146;0.11213376921566258;0.3326968765823932;0.027551120921005874
106;105;1;0.1289;7.334277282484225;3.6930424929295054;4;30;0.001841686783636308;0.12588297219649905;0.00026522421918917863;0.13634608584927754;7.181726711700779e-05
34;34;0;0.1407;5.861598266943039;1.1048268435109883;4;40;4.570312016577925e-05;0.04712139902787902;2.2600937411688164e-06;0.17060193388543557;2.0456542619715398e-06
461;458;3;0.2258;4.482588320983259;9.054129301804192;5;50;0.04959902355957199;0.40396880790597167;0.03361645948472375;0.22308539807658473;0.0037128318322144005
140;137;3;0.2329;3.6470988484869764;2.3175518384940474;4;60;0.00422343245865962;0.1588626970897361;0.0007976651006174457;0.27419053925967946;0.0003441843618634097
588;512;76;0.5182;1.9539012663309094;8.09811329476269;4;70;;1.0361466869267089;;0.5117965872850003;
113;113;0;0.1746;5.43288929780863;1.686030279011339;4;80;0.0003069162488483023;0.07758442085739736;2.581474116119534e-05;0.1840641222716157;1.5310959407165977e-05
525;525;0;0.1205;8.044940469791268;5.691015079400723;2;90;0.15599961936148937;0.3537015034959221;0.08537432813384582;0.12430172774490969;0.015001599353139642
461;458;3;0.1521;6.688863577845101;4.559282712122449;4;100;0.0053937052248585905;0.17040572957803085;0.0011079129964378367;0.14950222685243675;0.00024300160055704866
24;22;2;0.7775;1.1790572757855071;2.30465017857573;4;10;0.10945275476055594;0.4886637455844404;0.10459964972943435;0.8481352183114121;0.045386345703050154
200;200;0;0.1128;8.91427781134345;9.990637077363683;5;20;0.006040583379534307;0.224149107505951;0.0017451695763155697;0.11217958663207653;0.0001746805096413414
259;242;17;0.2116;5.044367600255893;8.711068170461077;2;30;0.44449720742901044;0.8634450203449862;2.810581505569721;0.19824090535140054;0.3226448755274701
384;361;23;0.3155;3.029953215281628;9.327729191671388;3;40;;1.0261686709249946;;0.3300380992539689;
434;434;0;0.1996;4.991133248981473;8.740477660963379;3;50;0.20029644438848834;0.583733674962296;0.2808773434992207;0.20035530011226754;0.03213523955946617
117;117;0;0.2897;3.786614439947723;2.0461435891896773;5;60;0.00025049568854690617;0.10807245478195165;3.0351886897877094e-05;0.2640881494166081;1.4833703293470807e-05
596;595;1;0.1903;4.874336427881064;8.338632561655796;2;70;0.44092820721490866;0.8553607947493178;2.607541303183131;0.20515613043860262;0.3127061042566616
124;124;0;0.3527;3.2967450804896763;1.7812032575630123;2;80;0.10306977682784925;0.2701457367911571;0.03814989129424614;0.3033294888094492;0.02141804487065763
101;100;1;0.1399;6.964323825203889;1.19785510137702;3;90;0.000756320378763122;0.0573329218763963;4.599933337596292e-05;0.1435889578225814;3.840141710218824e-05
525;525;0;0.1369;7.424884807045687;5.287369242858743;5;100;0.000869966851715713;0.14242292992455333;0.00014448057472862548;0.13468222416744718;2.732560713889325e-05
34;34;0;0.1859;5.239471508109319;3.644976719428528;3;10;0.033871448544358654;0.2318921360539936;0.010225806716576448;0.190858944161117;0.0028054518598351116
52;52;0;0.243;4.055098238498115;1.8089803608065107;3;20;0.010878179202622795;0.14870008521063616;0.0019001366572047847;0.2466031502039195;0.0010503909817780627
203;203;0;0.1644;6.1774496144283315;6.81741318278275;4;30;0.026038901647909167;0.275899182037021;0.009921424596661454;0.16187910260965216;0.0014553063355053537
151;149;2;0.2304;4.2978061711673;3.70252094140973;2;40;0.2059481474753232;0.4307454540701299;0.15583754039987768;0.2326768495770474;0.04208957703843337
364;361;3;0.1838;5.2772705335968455;7.134644192958234;2;50;0.352872232827922;0.6759786283019541;0.7361677615980078;0.18949189616747333;0.10318212677299202
533;530;3;0.154;6.157211790066675;9.291554861563023;3;60;0.16220187378714554;0.5030174467688405;0.1641715023657619;0.16241117474849295;0.01766889447587516
442;442;0;0.1058;9.57176457255176;6.252146822115295;2;70;0.13853079002742003;0.3265932198146678;0.06718556760903585;0.1044739444247956;0.010745999657491232
662;661;1;0.1048;8.340128788576447;7.8605335764218065;3;80;0.06788583996997305;0.3141651556263917;0.031096940690544483;0.11990222517543248;0.003956085218415939
862;859;3;0.179;5.7308429820187134;9.133072329995905;4;90;0.07063327565862478;0.39841749105027574;0.04677917335346539;0.1744943986665895;0.005121953671584069
930;928;2;0.1303;7.502201940478223;9.194611598172292;4;100;0.035428950787154384;0.30639709751621896;0.015650637634814252;0.13329419921429836;0.0017021532087255638
27;27;0;0.0861;9.09936404227539;2.059110830218519;5;10;4.130397567564388e-06;0.04525834598224552;1.9579638258202373e-07;0.10989779014819366;9.508783097471507e-08
95;95;0;0.1106;9.646488216317186;4.6401181238519085;3;20;0.01328425751584266;0.16033876853420004;0.0025367152979816473;0.10366466817514837;0.0005466919656510468
156;155;1;0.2187;4.116561250378808;5.9256450703596455;2;30;0.3759502884731267;0.719732406485433;0.9654473513991642;0.24292120028773517;0.162926962370456
264;261;3;0.1024;9.402674913723745;7.257181844680951;2;40;0.17689757210789714;0.38591049415569373;0.11116723021221776;0.10635271443240503;0.01531823682958919
145;145;0;0.0905;9.92927526282883;3.1341322959687123;4;50;0.00032717064123806053;0.07891140624587249;2.802932916282626e-05;0.10071228498857249;8.943250161736655e-06
286;286;0;0.1142;8.742046825556649;4.5919599944605505;2;60;0.09849818498688659;0.2626364332112896;0.0350833878264485;0.11438968698687164;0.007640177150665702
607;604;3;0.4157;2.425809261270449;8.089386511547403;5;70;0.14169573452516698;0.6669433282079907;0.28374457796812136;0.4122335650892347;0.03507615535035727
477;477;0;0.1374;7.839152671170204;5.5289934984339535;5;80;0.0008336237154837951;0.1410609980532144;0.00013690354383774764;0.12756480731363573;2.4761024565596714e-05
312;312;0;0.3071;3.1909548074727105;3.199108001992562;5;90;0.003814087885809467;0.2005110191157053;0.0009565693427502063;0.3133858234714445;0.00029901126881443443
951;951;0;0.1006;9.947769201967274;9.127356549926102;3;100;0.0640656119775822;0.305842658945789;0.028227025712147174;0.10052505036025963;0.003092574017213747
10;9;1;0.7409;1.5940473747099944;2.266931492499956;2;10;0.37145977950612175;0.7110615181410087;0.9141418375446757;0.62733392737586;0.4032507557326166
48;48;0;0.1695;6.081782910771289;2.872050222653449;2;20;0.08274154793787343;0.23611910066428338;0.02557579316834724;0.1644254677734264;0.008905064739682061
148;141;7;0.2589;3.884627345767762;5.235868601333476;2;30;0.35176158273833036;0.673921606281986;0.7270022652047098;0.2574249499348975;0.13885036477415727
43;43;0;0.4866;1.7789509889338628;1.1096404709209442;2;40;0.12913996829246707;0.31188056270902637;0.058530894197440765;0.5621290334700602;0.052747620270972226
472;469;3;0.122;7.856636980527285;9.275969705852962;5;50;0.007452979295650704;0.23613079562778577;0.002303899569201472;0.12728092216536224;0.00024837290787482356
492;492;0;0.1174;8.978096100940204;8.178714062970009;2;60;0.22183757525625633;0.455481539238231;0.18556381008136946;0.1113821893591981;0.022688629123437533
494;494;0;0.1666;6.01046395204349;7.286245537423692;5;70;0.00828065025974661;0.24245201686789755;0.002650208833178487;0.16637650736762363;0.0003637276316817016
678;678;0;0.1042;9.408736729352654;9.06175161846913;3;80;0.0710911157460471;0.321040322384583;0.033614830851145715;0.10628419401727725;0.0037095290476329037
691;691;0;0.1295;8.188070803762098;8.15799701357588;4;90;0.019010082568754093;0.2490817803452432;0.006305700257096363;0.12212889018259822;0.000772947115156199
1014;1014;0;0.0996;9.983196465152806;9.982552778885903;2;100;0.2499798507517663;0.4999677615146036;0.24994761694303325;0.10016831818251647;0.025038446826116206
41;39;2;0.2364;4.01705250642757;4.028728372973828;5;10;0.0038196834155569347;0.20058131510741153;0.0009583928137598158;0.24893874262283824;0.0002378896577364368
131;117;14;0.6419;1.3023654317187083;6.8244427455759995;4;20;;1.310009191615656;;0.7678336476424423;
195;193;2;0.2455;3.94468542843882;6.477242410931463;3;30;0.18356000059855884;0.5473391586761623;0.22195331939997479;0.25350563895173966;0.034266637763223175
112;112;0;0.1303;7.422395567392723;2.219770608028166;3;40;0.003644549192006979;0.09968796856636716;0.00040354642902287236;0.13472739237896367;0.00018179645570735113
436;429;7;0.2639;3.7914147263270785;9.232782062306088;3;50;0.28566058223688756;0.811727084193215;1.2316080116698784;0.2637537890687962;0.1333951135593314
432;427;5;0.2175;4.504468604785222;7.420783217029186;3;60;0.18440736947822012;0.5491423345805158;0.224607234513585;0.22200176929586593;0.030267321918009564
260;260;0;0.0895;9.508940283212223;3.448702815874892;4;70;0.0005507175087036684;0.09067000930596555;5.491247638385779e-05;0.10516418972211583;1.5922646663286698e-05
183;183;0;0.209;4.88080196656496;2.3648749775412448;4;80;0.0016017473709764444;0.12113147561309534;0.00022076342162910176;0.20488436262120793;9.335099052831495e-05
739;648;91;0.2622;3.870487610977757;7.6325662764410485;2;90;0.49470515143958305;0.9859954408319267;34.829873473454235;0.2583653793810701;4.5633240789485665
673;672;1;0.2509;4.270133931660971;6.547508819744692;3;100;0.16617157474212024;0.5111087789852907;0.17372320675390632;0.2341846920972397;0.026532718250035184
64;58;6;0.3487;3.3613275055978313;5.814777184752699;5;10;0.030608253285148143;0.34598099560777595;0.016191997287986516;0.2975015074653204;0.0027846290190524574
109;106;3;0.173;5.107852485986992;4.676802137869489;2;20;0.22332252940655944;0.4578051295236053;0.18856356831756524;0.19577699292284273;0.04031891081957663
116;115;1;0.2573;3.381605649887369;4.034553554732108;5;30;0.0077716523729343834;0.23861762561619138;0.0024356398292577526;0.2957175092350898;0.0006036950052134027
353;352;1;0.1513;7.086465700570019;8.667981925479971;3;40;0.11402965236830799;0.40772472916377944;0.07849848105740807;0.14111406761194967;0.00905614267914632
86;84;2;0.4739;2.1345828704246106;1.982385536029403;3;50;0.06576648906028527;0.30956642060236456;0.029487407944062113;0.4684756042294485;0.014874708984773763
366;365;1;0.1907;5.7395835708525675;6.173348668192992;5;60;0.00510535558508191;0.21511486302048888;0.0013992338695342776;0.17422866792607017;0.0002266571912167483
139;139;0;0.1562;6.262774443473416;2.0070460439852686;4;70;0.0003464059279081507;0.08011808752256991;3.0170590457352e-05;0.15967364129521278;1.5032335978423345e-05
575;574;1;0.1284;7.485825195225123;7.044386895671097;4;80;0.015861949121718018;0.2352575271248786;0.004879607264033025;0.1335858070313819;0.0006926943872193664
833;280;553;0.945;1.1350269717857109;9.403452904307002;3;90;;2.7615945518054588;;0.8810363320500867;
653;652;1;0.1288;7.658705868911321;7.388708783543373;4;100;0.01717200162659257;0.24118659568635686;0.005458069915336601;0.13057036229309446;0.0007387041599870846
70;70;0;0.234;4.829369391929615;7.044128308984792;5;10;0.01682598840998397;0.2917204188503896;0.006930150913803488;0.2070663721998788;0.0009838195174503102
167;165;2;0.2941;3.668731887023386;8.208781234374378;5;20;0.0656658596718791;0.4474996531313465;0.053186300410999386;0.2725737477674736;0.006479195740809984
280;278;2;0.1899;4.777555213672431;8.690447651558733;2;30;0.46421088255031606;0.9095078196781867;4.665634380316196;0.2093120760045211;0.5368692807762739
384;382;2;0.1678;6.081251266833044;9.667161425341494;5;40;0.02293032768743307;0.31793330027541844;0.010688565738521213;0.16443984241433487;0.001105657107421648
335;334;1;0.1913;4.950239371675504;6.94968596819211;2;50;0.36669924558577727;0.7019545365782841;0.8636474316488985;0.20201043321699624;0.12427143263763435
195;195;0;0.213;4.826164478170444;3.0330601967917676;5;60;0.0004974404218653176;0.12569236753164176;7.151311736084292e-05;0.20720387888211617;2.3577876046273736e-05
538;537;1;0.2103;4.311984640995774;7.3937622011263535;4;70;0.08353909697603124;0.4286751239110919;0.06268085680562609;0.23191177224811924;0.008477532154885559
604;603;1;0.2243;4.65758905509755;7.578732582951049;2;80;0.4219534927557006;0.8135896590808522;1.841619926375138;0.21470335578565886;0.2429984045773044
725;725;0;0.1047;9.12975755361617;8.031209971718546;4;90;0.01275299724448269;0.21991848974503972;0.0035952908213561295;0.10953193380298626;0.00044766490155490193
940;938;2;0.3177;3.152461046286389;9.08338011414885;5;100;0.11347456809740948;0.5762723142827796;0.1543261254195538;0.31721248425194776;0.016989944654982082
38;38;0;0.18;4.878197298645242;2.9735209248641126;4;10;0.0036481547936714005;0.15238830775099593;0.0006558854018945627;0.20499375871445727;0.00022057534433679362
101;101;0;0.1696;5.958253841695085;5.561585332049084;4;20;0.015454670722472634;0.23335634398159716;0.0047042004833978196;0.1678344069536162;0.0008458380484228993
196;191;5;0.5724;1.7104677060433555;6.3509322224589955;5;30;0.16056373974612717;0.7425959812067936;0.4632172738483851;0.5846354166564153;0.07293689455703774
123;120;3;0.3831;2.3669633777108574;3.0771343389993375;3;40;0.12711767309147198;0.43334487385482945;0.09721220098242088;0.4224822443037214;0.031591796221036486
383;382;1;0.1649;6.023723176779445;7.811471489681008;5;50;0.010786836859238773;0.25935692130717647;0.00377731309309277;0.16601028477783492;0.00048355973622673
205;205;0;0.1543;6.454857523665681;3.9849914580912857;4;60;0.003815705338735826;0.15434079851805269;0.0006964022952248997;0.15492208717755013;0.00017475628305573822
86;86;0;0.5265;1.865388864974758;1.3845290151321268;5;70;0.0010449458403129237;0.14844400983929554;0.00018215590330316307;0.5360812529635914;0.00013156524804630387
74;74;0;0.1402;7.12309353515248;1.0614702088140202;4;80;1.8386207204565534e-05;0.037254537076330065;7.114753217485488e-07;0.14038844149174767;6.702734714933541e-07
397;397;0;0.1982;4.901684851232932;4.634302254588603;4;90;0.01610156441923925;0.23636271992389138;0.004983792253806457;0.2040114838775218;0.001075413725738715
672;667;5;0.151;6.564468669755691;6.625231250287836;4;100;0.019793304471303612;0.252314070779715;0.006679447920793448;0.15233525366756254;0.0010081833627321698
94;72;22;0.3867;2.3366433190647475;8.39809663078461;3;10;;1.198028608283839;;0.42796433321293326;
176;176;0;0.2021;5.10587422249682;9.051742007648285;3;20;0.20351346753680957;0.5909364791221393;0.29399720537791163;0.19585284643204365;0.0324796271402232
216;214;2;0.125;6.962971922723645;7.115491602096446;3;30;0.0804420629415071;0.34063479795052526;0.04155719132831592;0.14361683647416443;0.005840382316813062
349;347;2;0.1615;6.158984739670951;9.073942949341111;3;40;0.1563028025268649;0.4910951687050234;0.15083282070770226;0.1623644224280747;0.016622632691189087
266;266;0;0.1583;6.891892719672574;5.029821925377362;2;50;0.1632616901403491;0.3649086056592247;0.0938063343914818;0.1450980217880566;0.01865003091226614
346;344;2;0.2595;4.038170005028927;5.816051659646806;2;60;0.37615756813776535;0.7201345723934107;0.9679082972128319;0.24763692433816606;0.16642016850166877
175;173;2;0.8255;1.1035413884562788;2.6451137118459185;4;70;0.15394764594874674;0.5992330100881204;0.2301849044456773;0.9061735340972388;0.08702268768817523
602;601;1;0.3115;3.1439294254632073;7.429681911448836;5;80;0.07524632724699692;0.4726366852432886;0.06743771076143057;0.3180732976703719;0.009076796498853042
342;341;1;0.1422;7.142846073084218;4.032127081154419;3;90;0.020129142390960985;0.18816622206790196;0.004665517474305905;0.14000021696788556;0.001157085920260763
454;454;0;0.1455;6.8014891296913635;4.628504083175692;5;100;0.0007108066947635089;0.13610266795753073;0.00011198401010298742;0.14702662621845253;2.419442828408469e-05
15;14;1;0.1239;4.292658638003522;1.7104424025007183;2;10;0.062086200590505757;0.19922879347520514;0.015446807695280226;0.23295586356363318;0.0090308844499508
89;89;0;0.1267;8.289458575188132;4.935135593354049;5;20;0.0003894963004223145;0.119070155151648;5.264594586446499e-05;0.12063514051366192;1.0667578401566349e-05
146;146;0;0.1139;7.833900667349893;5.945552259371325;5;30;0.0011528014831699398;0.15179034077241185;0.00020629820477717045;0.1276503293139517;3.4697904547387523e-05
145;145;0;0.1161;8.634823496366723;3.929842224774474;2;40;0.07780279009410396;0.22755776226509059;0.022920327173862828;0.11581012633561882;0.005832378467860292
309;307;2;0.1984;5.238460347356232;6.260487490971781;5;50;0.007824074374387858;0.2390201347665579;0.002457504326761751;0.1908957849618322;0.000392542007360562
406;406;0;0.1551;5.977840889020281;6.641765938073046;5;60;0.005830978260507957;0.2222128712148301;0.0016659036557759943;0.16728447922338258;0.000250822397432951
310;310;0;0.19;5.130485404919275;4.704584758159768;5;70;0.002616761693212433;0.18339725725167683;0.0005876871240981385;0.1949133310156516;0.00012491795861023375
236;236;0;0.1298;7.479468167712475;3.1914317727455046;3;80;0.00965742242344696;0.1422307799246273;0.0016013429850371033;0.1336993456723061;0.0005017631893974377
286;286;0;0.1344;6.991103632056079;3.299021027826049;3;90;0.01262915430437033;0.15729614862233174;0.002357313698266597;0.1430389324247366;0.0007145494613048867
499;399;100;0.4808;1.9832779075452405;5.516202206750495;2;100;;1.3906780753631385;;0.5042157713730238;
75;74;1;0.0828;9.435019721455024;7.200265825612254;4;10;0.007944520316535128;0.19078565912371678;0.0018730520066792063;0.10598811974139517;0.000260136507740662
101;101;0;0.1173;9.578617816188116;4.297305258564846;3;20;0.011043769982025586;0.14954507149950474;0.0019419504975978735;0.10439919612514174;0.0004518995930594931
244;242;2;0.1845;5.693757846185789;8.146384110359893;5;30;0.015668487949390672;0.28615140757407176;0.006280827515592186;0.17563093250793824;0.0007709957486051698
114;114;0;0.122;8.736561121498124;2.628178679343558;4;40;0.00027289585433899825;0.075206326688323;2.2192512087386235e-05;0.11446151249824056;8.444065185449748e-06
338;268;70;0.5311;1.7546239939614932;6.666932933716756;3;50;;1.2665454168834056;;0.5699226748531206;
